grover cleveland ,december 7 1896,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-grover-cleveland-december-7-1896
william mckinley ,december 6 1897,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-william-mckinley-december-6-1897
william mckinley ,december 5 1898,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-william-mckinley-december-5-1898
william mckinley ,december 5 1899,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-william-mckinley-december-5-1899
william mckinley ,december 3 1900,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-william-mckinley-december-3-1900
theodore roosevelt ,december 3 1901,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-theodore-roosevelt-december-3-1901
theodore roosevelt ,december 2 1902,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-theodore-roosevelt-december-2-1902
theodore roosevelt ,december 7 1903,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-theodore-roosevelt-december-7-1903
theodore roosevelt ,december 6 1904,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-theodore-roosevelt-december-6-1904
theodore roosevelt ,december 5 1905,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-theodore-roosevelt-december-5-1905
theodore roosevelt ,december 3 1906,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-theodore-roosevelt-december-3-1906
theodore roosevelt ,december 3 1907,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-theodore-roosevelt-december-3-1907
theodore roosevelt ,december 8 1908,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-theodore-roosevelt-december-8-1908
william h taft ,december 7 1909,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-william-h-taft-december-7-1909
william h taft ,december 6 1910,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-william-h-taft-december-6-1910
william h taft ,december 5 1911,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-william-h-taft-december-5-1911
william h taft ,december 3 1912,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-william-h-taft-december-3-1912
woodrow wilson ,december 2 1913,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-woodrow-wilson-december-2-1913
woodrow wilson ,december 8 1914,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-woodrow-wilson-december-8-1914
woodrow wilson ,december 7 1915,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-woodrow-wilson-december-7-1915
woodrow wilson ,december 5 1916,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-woodrow-wilson-december-5-1916
woodrow wilson ,december 4 1917,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-woodrow-wilson-december-4-1917
woodrow wilson ,december 2 1918,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-woodrow-wilson-december-2-1918
woodrow wilson ,december 2 1919,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-woodrow-wilson-december-2-1919
woodrow wilson ,december 7 1920,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-woodrow-wilson-december-7-1920
warren harding ,december 6 1921,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-warren-harding-december-6-1921
warren harding ,december 8 1922,https://www.infoplease.com/primary-sources/government/presidential-speeches/warren-harding-december-8-1922
calvin coolidge ,december 6 1923,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-calvin-coolidge-december-6-1923
calvin coolidge ,december 3 1924,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-calvin-coolidge-december-3-1924
calvin coolidge ,december 8 1925,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-calvin-coolidge-december-8-1925
calvin coolidge ,december 7 1926,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-calvin-coolidge-december-7-1926
calvin coolidge ,december 6 1927,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-calvin-coolidge-december-6-1927
calvin coolidge ,december 4 1928,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-calvin-coolidge-december-4-1928
herbert hoover ,december 3 1929,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-herbert-hoover-december-3-1929
herbert hoover ,december 2 1930,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-herbert-hoover-december-2-1930
herbert hoover ,december 8 1931,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-herbert-hoover-december-8-1931
herbert hoover ,december 6 1932,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-herbert-hoover-december-6-1932
franklin d roosevelt ,january 3 1934,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-franklin-d-roosevelt-january-3-1934
franklin d roosevelt ,january 4 1935,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-franklin-d-roosevelt-january-4-1935
franklin d roosevelt ,january 3 1936,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-franklin-d-roosevelt-january-3-1936
franklin d roosevelt ,january 6 1937,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-franklin-d-roosevelt-january-6-1937
franklin d roosevelt ,january 3 1938,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-franklin-d-roosevelt-january-3-1938
